% Sierra SPYHIS Output Tue Dec 24 12:35:36 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 9.75003e-03,  3.30528e-16,  8.36879e-17, -2.81808e-16,  2.33923e-12,  7.63857e-12, -5.91296e-12, -3.70802e-08,  2.38590e-07,  4.62061e-08,  6.14101e-19, -1.98715e-19,  2.24287e-01,  4.20162e-16,  2.62417e-16,  4.00000e+01, -9.32074e-12, -4.99710e-12,  0.00000e+00
 1.00000e-02,  3.23057e-16,  3.41093e-16, -3.40578e-16, -3.82499e-12,  5.46237e-12,  6.95371e-13,  2.43701e-08, -2.29381e-07,  8.02186e-08,  6.62869e-19, -1.35012e-19,  2.34287e-01,  3.78788e-16,  4.97920e-16,  4.00000e+01,  4.66584e-12, -2.47655e-12,  0.00000e+00
 1.02502e-02,  9.69851e-17,  3.27933e-16, -2.37089e-16, -1.94507e-12, -1.18179e-12,  3.23067e-12,  2.20976e-07, -7.80084e-08,  5.06515e-08,  7.05342e-19, -8.56606e-20,  2.44294e-01, -2.99179e-17,  3.52584e-16,  4.00000e+01,  1.75334e-11,  1.14833e-11,  0.00000e+00
 1.05001e-02,  2.12654e-17,  1.44206e-16, -4.40275e-17,  5.46539e-12, -4.91499e-12,  3.98179e-13,  7.75519e-08, -3.45482e-08, -5.96238e-08,  7.47986e-19, -5.15154e-20,  2.54290e-01, -2.07197e-16, -8.57409e-17,  4.00000e+01,  4.96926e-13,  9.43782e-12,  0.00000e+00
 1.07502e-02,  2.39952e-16, -3.98267e-17, -5.05928e-17,  6.95834e-12, -4.01322e-12, -4.48349e-12, -2.91255e-07,  1.49084e-07, -1.85209e-07,  7.89003e-19, -3.58256e-20,  2.64294e-01,  1.29930e-16, -3.16866e-16,  4.00000e+01, -1.87003e-11, -6.11423e-12,  0.00000e+00
 1.10002e-02,  3.88059e-16, -1.53974e-16, -2.76741e-16,  2.24467e-12,  5.01577e-12, -3.03145e-12, -4.26013e-07,  2.65659e-07,  2.74496e-08,  8.21735e-19, -4.54317e-20,  2.74292e-01,  5.11804e-16, -2.68055e-17,  4.00000e+01, -7.89674e-12, -1.92942e-11,  0.00000e+00
 1.12500e-02,  3.00153e-16, -6.36519e-17, -3.18388e-16, -5.27671e-12,  6.78358e-12,  9.84740e-13, -1.60900e-07,  7.16859e-08,  1.16285e-07,  8.51410e-19, -9.41212e-20,  2.84287e-01,  3.79143e-16,  1.76781e-16,  4.00000e+01,  1.01418e-11,  8.35917e-12,  0.00000e+00
 1.15002e-02,  1.67209e-17,  1.11605e-16, -1.99644e-16, -7.22638e-12,  4.46580e-12,  2.88575e-12,  1.04735e-07, -1.53544e-07,  9.82606e-08,  8.95543e-19, -1.56566e-19,  2.94293e-01, -1.17479e-16, -1.34384e-16,  4.00000e+01,  2.24696e-11,  2.24884e-11,  0.00000e+00
 1.17500e-02, -7.06163e-17,  1.92065e-16, -7.64274e-17, -1.52452e-12,  4.97889e-13,  8.31440e-13, -4.59999e-09, -1.53574e-07, -3.02020e-08,  9.55114e-19, -2.17735e-19,  3.04288e-01, -3.00059e-16, -5.22095e-16,  4.00000e+01,  1.15037e-12,  1.69877e-11,  0.00000e+00
 1.20001e-02,  5.97453e-17,  1.81451e-16, -2.06213e-16,  5.46004e-12, -3.97156e-12, -4.41520e-12,  1.88843e-10, -1.01619e-07, -1.53064e-07,  1.01792e-18, -2.72970e-19,  3.14290e-01,  1.37570e-16, -5.29040e-16,  4.00000e+01, -1.67155e-11, -4.37094e-12,  0.00000e+00
