% Sierra SPYHIS Output Tue Dec 24 20:53:34 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 9.00009e-03,  2.92440e-16, -3.19135e-16,  6.16180e-17, -1.26479e-12,  3.26746e-13, -1.87456e-12,  3.20857e-06, -1.90653e-06, -8.50832e-09,  9.09107e-16, -1.81653e-15,  1.94290e-01, -3.89234e-13, -1.06356e-12,  4.00000e+01,  7.78951e-07,  3.01056e-07,  0.00000e+00
 9.25006e-03,  2.82952e-16, -2.80497e-16,  2.52954e-17, -2.57176e-13,  2.15714e-12, -8.13341e-13,  6.27378e-08, -8.36120e-07,  9.18632e-08,  9.47576e-16, -1.94472e-15,  2.04289e-01, -1.69602e-13, -3.97954e-13,  4.00000e+01, -3.14601e-07,  1.29287e-08,  0.00000e+00
 9.50016e-03,  3.01332e-16, -2.52250e-16,  3.55070e-17,  1.76801e-12,  3.57157e-13,  4.27340e-13, -6.51343e-07, -9.98559e-07,  3.23672e-08,  1.02302e-15, -1.98631e-15,  2.14293e-01,  4.13229e-13, -1.71684e-14,  4.00000e+01, -5.55558e-07,  3.45164e-07,  0.00000e+00
 9.75014e-03,  3.98835e-16, -2.62973e-16,  6.01233e-17, -1.60021e-12, -8.19204e-13,  1.63076e-12, -4.49808e-07,  3.75851e-07, -2.40409e-08,  1.13163e-15, -2.02041e-15,  2.24292e-01,  7.54809e-13,  2.09527e-13,  4.00000e+01, -7.84974e-09, -3.65195e-08,  0.00000e+00
 1.00001e-02,  3.99413e-16, -3.03422e-16,  1.47184e-16, -2.18496e-12,  1.14375e-12,  1.31985e-12,  1.50748e-07, -1.50038e-06, -8.70638e-08,  1.25036e-15, -2.01010e-15,  2.34290e-01,  3.53848e-13, -8.94059e-14,  4.00000e+01, -1.16096e-07,  3.83128e-07,  0.00000e+00
 1.02500e-02,  3.50697e-16, -2.86601e-16,  1.48189e-16, -1.25087e-12,  1.24528e-12, -4.03028e-13,  2.13340e-06,  6.05778e-07, -1.28394e-07,  1.39455e-15, -2.03370e-15,  2.44288e-01,  5.77614e-13,  3.89787e-14,  4.00000e+01, -2.50659e-07, -2.20185e-07,  0.00000e+00
 1.05000e-02,  4.04994e-16, -2.79131e-16,  1.17919e-16,  1.74432e-12, -6.62716e-13, -1.51261e-12,  1.07979e-06,  4.14851e-07, -8.18433e-08,  1.53512e-15, -2.00056e-15,  2.54288e-01,  1.76833e-12,  9.94936e-13,  4.00000e+01, -5.36997e-07, -1.72195e-07,  0.00000e+00
 1.07500e-02,  4.38403e-16, -3.11039e-16,  6.32722e-17, -1.33221e-12, -2.62126e-12, -2.12447e-12, -7.44469e-08, -1.02694e-06, -6.11320e-08,  1.84610e-15, -1.82664e-15,  2.64288e-01,  1.07749e-12, -1.96358e-13,  4.00000e+01, -3.88201e-07,  2.20569e-07,  0.00000e+00
 1.10001e-02,  4.00517e-16, -3.31687e-16,  2.84570e-17,  1.62276e-12, -1.00492e-13, -7.41654e-13, -9.92884e-07, -1.89132e-07, -2.57559e-08,  2.09039e-15, -1.85940e-15,  2.74290e-01,  1.23019e-12,  1.09337e-13,  4.00000e+01,  2.43333e-08, -6.91330e-09,  0.00000e+00
 1.12500e-02,  4.44040e-16, -3.21645e-16,  1.29078e-17, -6.70278e-13,  1.66028e-13,  8.33355e-13,  2.23312e-06,  4.62327e-08,  5.24532e-08,  2.35201e-15, -1.91670e-15,  2.84287e-01,  5.46437e-13,  8.93589e-14,  4.00000e+01,  2.66661e-07,  3.37473e-07,  0.00000e+00
