% Sierra SPYHIS Output Wed Jan 22 08:33:48 2025
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 5.30001e-03,  7.53476e-17, -8.08879e-17,  7.62973e-17,  3.55444e-13, -3.28135e-12, -2.70654e-12,  9.09445e-09,  2.69934e-08,  2.23925e-08,  1.42816e-19, -1.00929e-19,  5.61406e-02,  1.40065e-16, -1.22054e-16,  2.90106e+01, -1.32577e-13,  1.02746e-13,  7.35135e+03
 5.40005e-03,  1.29660e-17,  7.75911e-17,  5.37073e-17,  3.00553e-15,  4.22103e-12,  3.90441e-12, -6.71546e-09, -1.07358e-07,  1.00236e-07,  1.56850e-19, -1.13628e-19,  5.90792e-02,  1.54834e-16, -1.33435e-16,  2.97399e+01, -3.87844e-13, -9.03341e-13,  7.22888e+03
 5.50005e-03,  1.88452e-17,  6.82214e-18,  1.66234e-16,  2.73472e-13, -3.78531e-12, -3.13284e-12,  5.60273e-08, -1.48395e-08, -1.91529e-08,  1.71985e-19, -1.27765e-19,  6.20894e-02,  1.57340e-16, -1.40143e-16,  3.04562e+01,  6.61897e-13, -1.20611e-12,  7.09429e+03
 5.60006e-03,  8.82507e-19,  5.31633e-17,  1.93710e-17, -1.39980e-12,  4.14390e-12,  3.15990e-12,  7.61076e-08, -4.62033e-08,  1.65732e-07,  1.88450e-19, -1.42965e-19,  6.51705e-02,  1.61727e-16, -1.53813e-16,  3.11583e+01, -3.22723e-13,  1.60797e-13,  6.94726e+03
 5.70004e-03, -3.15602e-17,  9.29733e-17,  2.10297e-16,  6.86288e-13, -4.03889e-12, -1.60526e-12, -4.31990e-08, -5.52589e-08, -1.43791e-07,  2.05815e-19, -1.58705e-19,  6.83201e-02,  1.83013e-16, -1.65608e-16,  3.18450e+01, -1.84847e-13, -1.46817e-13,  6.78700e+03
 5.80006e-03,  1.49716e-17, -5.54258e-17,  1.16459e-17,  6.97283e-14,  3.85455e-12,  2.53249e-12,  4.54120e-09,  7.39349e-08,  1.72283e-07,  2.23852e-19, -1.75547e-19,  7.15389e-02,  1.96203e-16, -1.69003e-16,  3.25151e+01,  4.27799e-13, -1.09177e-12,  6.61317e+03
 5.90006e-03, -3.94082e-17,  1.66843e-16,  2.24461e-16, -5.13990e-13, -3.33330e-12, -1.88416e-12,  1.12565e-07, -1.21583e-07, -2.28287e-07,  2.43340e-19, -1.93168e-19,  7.48231e-02,  1.85660e-16, -1.86522e-16,  3.31671e+01, -5.38955e-13, -2.96147e-13,  6.42507e+03
 6.00006e-03,  1.05544e-17, -1.51923e-16,  2.36045e-17,  5.78112e-13,  1.50883e-12,  2.39190e-12, -1.55521e-08,  7.31329e-08,  1.30011e-07,  2.64122e-19, -2.11061e-19,  7.81717e-02,  2.12938e-16, -1.92384e-16,  3.37995e+01, -1.42563e-12,  3.47856e-13,  6.22181e+03
 6.10002e-03, -2.43397e-17,  1.75368e-16,  2.44704e-16,  1.15628e-13,  1.24227e-13, -1.83937e-13,  4.30301e-09, -1.39141e-07, -7.24887e-08,  2.85963e-19, -2.29401e-19,  8.15811e-02,  2.31327e-16, -1.85204e-16,  3.44106e+01,  8.50489e-14, -4.85310e-13,  6.00318e+03
 6.20002e-03,  1.75854e-17, -1.11993e-16,  6.76111e-18,  8.70966e-13, -8.97523e-13,  8.76198e-13,  3.11764e-08,  4.30150e-08,  1.29106e-07,  3.09410e-19, -2.49271e-19,  8.50517e-02,  2.38882e-16, -1.99551e-16,  3.49992e+01,  5.42787e-13,  3.31028e-13,  5.76803e+03
 6.30004e-03, -6.04055e-18,  1.65436e-16,  2.71210e-16, -1.77344e-12,  1.84835e-12, -4.35912e-14,  1.86782e-09, -1.71584e-07, -1.57211e-07,  3.34590e-19, -2.70048e-19,  8.85808e-02,  2.57363e-16, -2.19519e-16,  3.55635e+01,  2.81752e-13, -1.35181e-12,  5.51599e+03
 6.40002e-03, -2.21949e-17, -6.50304e-17,  6.39457e-18,  2.02223e-12, -2.52760e-12,  1.66926e-12, -5.14336e-08,  1.88410e-07,  6.68518e-08,  3.61367e-19, -2.91706e-19,  9.21637e-02,  2.76264e-16, -2.37032e-16,  3.61016e+01, -9.81078e-13,  7.19427e-14,  5.24610e+03
 6.50007e-03,  4.45373e-17,  1.35905e-16,  2.87645e-16, -1.29026e-12,  3.64765e-12,  2.06354e-13, -5.46122e-08, -2.19246e-07,  3.16062e-08,  3.89484e-19, -3.15489e-19,  9.58014e-02,  2.90462e-16, -2.38739e-16,  3.66121e+01,  7.00916e-13, -6.79694e-13,  4.95765e+03
 6.60000e-03, -4.51896e-17,  1.13406e-17,  5.33624e-17,  2.63242e-13, -4.88991e-12,  1.15377e-12,  1.57225e-07, -7.04789e-08,  1.41345e-07,  4.19962e-19, -3.41340e-19,  9.94844e-02,  3.03463e-16, -2.56825e-16,  3.70922e+01, -1.18840e-12, -4.59793e-13,  4.65061e+03
 6.70005e-03,  7.95909e-17,  2.70501e-17,  2.96989e-16, -3.62402e-13,  4.68854e-12,  8.73051e-13, -6.71586e-08,  3.50093e-08, -1.97945e-07,  4.51723e-19, -3.68409e-19,  1.03218e-01,  3.36729e-16, -2.98347e-16,  3.75413e+01,  8.49189e-13, -1.34268e-12,  4.32411e+03
 6.80003e-03, -6.44695e-17,  1.09153e-16,  8.33427e-17,  4.53066e-13, -4.24705e-12,  2.10261e-12,  1.32069e-07, -6.15919e-08, -2.28501e-08,  4.85221e-19, -3.97685e-19,  1.06993e-01,  3.53099e-16, -3.13234e-16,  3.79563e+01, -3.40063e-13, -1.22365e-12,  3.97828e+03
 6.90007e-03,  1.08913e-16, -5.06657e-17,  2.79988e-16,  6.17541e-13,  3.33169e-12,  2.58132e-13, -6.08408e-09, -4.11781e-08, -1.80917e-07,  5.21473e-19, -4.30192e-19,  1.10809e-01,  3.68219e-16, -3.19858e-16,  3.83361e+01, -5.56840e-13, -4.06228e-13,  3.61363e+03
 7.00004e-03, -7.24115e-17,  1.87490e-16,  1.07712e-16, -2.49961e-12, -2.29866e-12,  2.31024e-12,  2.04744e-08, -5.21875e-09, -2.47242e-07,  5.59524e-19, -4.64477e-19,  1.14659e-01,  3.89310e-16, -3.66837e-16,  3.86782e+01,  2.99943e-13,  4.21551e-13,  3.23090e+03
